Roll,Pitch,Yaw
2.38702,-5.60264,181.174
2.39147,-5.58334,181.164
2.3807,-5.59973,181.154
2.39063,-5.58318,181.164
2.39992,-5.56618,181.152
2.41064,-5.54997,181.162
2.4214,-5.53421,181.172
2.40721,-5.54726,181.186
2.39169,-5.55845,181.199
2.37519,-5.56843,181.213
2.3593,-5.57906,181.227
2.37383,-5.56665,181.237
2.35562,-5.57513,181.228
2.33634,-5.57965,181.218
2.35533,-5.58051,181.205
2.37451,-5.58084,181.214
2.35419,-5.57905,181.206
2.33384,-5.57806,181.198
2.35298,-5.58161,181.186
2.37181,-5.58661,181.173
2.39139,-5.59005,181.181
2.40941,-5.59754,181.168
2.39012,-5.59195,181.16
2.40897,-5.59681,181.169
2.38995,-5.59001,181.18
2.40926,-5.5936,181.189
2.42889,-5.59816,181.196
2.41032,-5.5901,181.188
2.39249,-5.5802,181.198
2.41047,-5.58856,181.185
2.392,-5.58044,181.196
2.37343,-5.57253,181.207
2.35481,-5.56678,181.197
2.33597,-5.56227,181.187
2.35547,-5.56785,181.194
2.33845,-5.55798,181.206
2.31944,-5.56079,181.217
2.33567,-5.56987,181.227
2.32643,-5.55262,181.216
2.31916,-5.53565,181.203
2.32348,-5.5182,181.187
2.3082,-5.52725,181.176
2.3269,-5.52018,181.185
2.30812,-5.52264,181.197
2.28902,-5.52388,181.209
2.26973,-5.52324,181.22
2.29057,-5.52231,181.228
2.27164,-5.51946,181.24
2.25267,-5.51574,181.252
2.23402,-5.51225,181.265
2.2154,-5.50837,181.277
2.23642,-5.51049,181.286
2.21804,-5.50932,181.278
2.19965,-5.51236,181.291
2.21934,-5.50404,181.279
2.2012,-5.50934,181.291
2.18215,-5.50769,181.304
2.20198,-5.51425,181.292
2.21987,-5.52428,181.302
2.20582,-5.51026,181.313
2.21775,-5.52655,181.303
2.21005,-5.50793,181.314
2.21508,-5.52699,181.324
2.21325,-5.50724,181.315
2.21438,-5.52652,181.326
2.21478,-5.50814,181.315
2.2144,-5.52547,181.33
2.2152,-5.54317,181.316
2.2162,-5.52622,181.33
2.21965,-5.51011,181.316
2.22772,-5.4957,181.33
2.23401,-5.47891,181.341
2.22651,-5.49788,181.33
2.21119,-5.50895,181.319
2.22136,-5.49832,181.333
2.20722,-5.50852,181.32
2.22068,-5.50864,181.301
2.23594,-5.50771,181.283
2.25226,-5.51251,181.266
2.26794,-5.52263,181.251
2.28423,-5.53351,181.237
2.26522,-5.53107,181.228
2.28519,-5.53726,181.236
2.30452,-5.54675,181.225
2.28555,-5.54118,181.236
2.26571,-5.53892,181.229
2.28427,-5.54877,181.217
2.26599,-5.54311,181.229
2.24649,-5.5388,181.24
2.26629,-5.54273,181.249
2.28609,-5.54661,181.257
2.26589,-5.54555,181.25
2.24653,-5.54407,181.241
2.22733,-5.53827,181.251
2.20809,-5.53591,181.242
2.18808,-5.53313,181.234
2.1688,-5.53087,181.225
2.18827,-5.5358,181.233
2.20772,-5.54086,181.241
2.22703,-5.54646,181.249
2.24603,-5.55605,181.238
2.22744,-5.54825,181.248
2.20837,-5.54519,181.238
2.18913,-5.54464,181.228
2.20806,-5.54901,181.213
2.1913,-5.543,181.227
2.17652,-5.53952,181.212
2.1728,-5.55854,181.2
2.16427,-5.54891,181.218
2.15838,-5.56787,181.208
2.14574,-5.58286,181.219
2.12909,-5.59478,181.211
2.11364,-5.60772,181.202
2.09522,-5.6158,181.213
2.11421,-5.6088,181.2
2.09722,-5.61866,181.212
2.0783,-5.62563,181.224
2.09643,-5.61908,181.211
2.11631,-5.61582,181.199
2.13561,-5.61003,181.206
2.11649,-5.61859,181.199
2.09654,-5.62386,181.211
2.07658,-5.62943,181.223
2.09465,-5.62431,181.211
2.11424,-5.6219,181.2
2.09474,-5.6275,181.213
2.11432,-5.62712,181.222
2.09418,-5.62397,181.233
2.07451,-5.61912,181.244
2.09424,-5.62302,181.253
2.07349,-5.6239,181.247
2.05386,-5.61912,181.258
2.07131,-5.6327,181.248
2.08514,-5.65041,181.24
2.0756,-5.63363,181.249
2.07511,-5.61452,181.259
2.07061,-5.6351,181.27
2.06864,-5.656,181.281
2.0567,-5.67289,181.293
2.04217,-5.68734,181.305
2.02524,-5.69867,181.318
2.01034,-5.70996,181.333
2.0187,-5.69149,181.342
2.03318,-5.67717,181.349
2.01894,-5.68987,181.339
2.03292,-5.67692,181.349
2.01482,-5.67869,181.365
2.03023,-5.66596,181.374
2.01341,-5.67517,181.365
1.99552,-5.68171,181.355
1.97449,-5.67962,181.349
1.9534,-5.6771,181.343
1.9339,-5.67771,181.334
1.91275,-5.67328,181.328
1.92973,-5.68163,181.317
1.91083,-5.66926,181.325
1.93102,-5.67224,181.331
1.91418,-5.65846,181.342
1.93505,-5.65472,181.348
1.9531,-5.64366,181.355
1.97251,-5.64324,181.343
1.99293,-5.64608,181.334
2.01191,-5.63732,181.341
1.99221,-5.64105,181.333
2.01257,-5.64427,181.325
2.03291,-5.64771,181.316
2.01276,-5.65089,181.308
1.9923,-5.64443,181.319
2.01168,-5.64727,181.308
2.03268,-5.64539,181.312
2.05133,-5.65303,181.304
2.02943,-5.64864,181.299
2.0096,-5.64119,181.29
2.02756,-5.64651,181.298
2.04506,-5.65264,181.307
2.02763,-5.64182,181.297
2.02702,-5.61873,181.303
2.01665,-5.63435,181.314
2.0358,-5.64072,181.32
2.01507,-5.64465,181.329
2.03468,-5.63609,181.32
2.01303,-5.63145,181.328
2.03294,-5.63749,181.32
2.05266,-5.63387,181.329
2.0311,-5.6335,181.325
2.05258,-5.63012,181.329
2.07242,-5.62306,181.337
2.05161,-5.62727,181.334
2.03157,-5.62565,181.346
2.0104,-5.6258,181.355
2.03006,-5.61987,181.344
2.01156,-5.62984,181.341
1.99035,-5.62782,181.35
2.01074,-5.62698,181.359
1.99181,-5.6197,181.351
2.01148,-5.62353,181.36
1.9934,-5.61316,181.371
1.97415,-5.60693,181.364
1.95632,-5.59556,181.358
1.94719,-5.57592,181.367
1.94013,-5.55795,181.357
1.94012,-5.57831,181.349
1.94296,-5.55814,181.359
1.92483,-5.56701,181.371
1.91671,-5.58555,181.362
1.9366,-5.57993,181.352
1.92467,-5.59675,181.345
1.94545,-5.59404,181.335
1.92436,-5.5969,181.345
1.91054,-5.61231,181.337
1.93127,-5.60877,181.327
1.91698,-5.62328,181.319
1.93738,-5.62997,181.309
1.94736,-5.61388,181.319
1.96234,-5.62001,181.301
1.97898,-5.62553,181.314
1.96161,-5.63012,181.302
1.97957,-5.62934,181.314
1.99498,-5.64227,181.301
1.97892,-5.63263,181.314
1.99835,-5.63411,181.323
1.97981,-5.6252,181.332
1.99825,-5.63795,181.323
1.98222,-5.62988,181.313
1.99799,-5.64218,181.323
2.01464,-5.65749,181.315
2.0039,-5.64115,181.323
2.01966,-5.65459,181.332
2.00362,-5.6451,181.323
2.01879,-5.66113,181.313
2.03825,-5.67264,181.305
2.02009,-5.66293,181.312
2.03936,-5.67088,181.32
2.0608,-5.67604,181.324
2.07989,-5.68437,181.332
2.09851,-5.69716,181.323
2.11765,-5.70519,181.331
2.13685,-5.71284,181.338
2.1561,-5.72008,181.345
2.17418,-5.73334,181.336
2.15694,-5.72189,181.343
2.17414,-5.73311,181.35
2.19148,-5.74408,181.358
2.17438,-5.73241,181.364
2.15846,-5.72254,181.353
2.17746,-5.73307,181.358
2.16276,-5.72228,181.346
2.17891,-5.73692,181.351
2.19475,-5.75186,181.356
2.20231,-5.76699,181.37
2.19682,-5.74822,181.376
2.20243,-5.76933,181.384
2.21395,-5.75493,181.372
2.20008,-5.7716,181.382
2.21767,-5.7632,181.37
2.19916,-5.77411,181.379
2.20934,-5.7577,181.386
2.18817,-5.76083,181.395
2.20953,-5.76528,181.385
2.18856,-5.7623,181.394
2.16997,-5.77295,181.387
2.15285,-5.78667,181.38
2.17272,-5.78659,181.368
2.1512,-5.78598,181.378
2.12961,-5.78488,181.387
2.10909,-5.78475,181.399
2.12592,-5.77533,181.406
2.14668,-5.77861,181.398
2.12481,-5.7856,181.395
2.10394,-5.78319,181.407
2.12452,-5.78236,181.412
2.10366,-5.79038,181.406
2.08338,-5.78503,181.417
2.10256,-5.79517,181.411
2.12295,-5.80012,181.416
2.10185,-5.79414,181.413
2.11816,-5.80803,181.419
2.10761,-5.78977,181.427
2.11278,-5.81149,181.423
2.1166,-5.79125,181.43
2.10929,-5.81241,181.426
2.10857,-5.79263,181.418
2.09736,-5.8116,181.415
2.10161,-5.79229,181.406
2.09221,-5.81143,181.416
2.07893,-5.79497,181.41
2.07912,-5.7753,181.402
2.07705,-5.75519,181.394
2.08086,-5.73441,181.4
2.09878,-5.72343,181.393
2.11689,-5.71258,181.385
2.09752,-5.72202,181.395
2.08497,-5.73944,181.389
2.09868,-5.72387,181.396
2.11369,-5.70942,181.403
2.13019,-5.69679,181.409
2.14768,-5.68565,181.416
2.12617,-5.68611,181.425
2.14489,-5.67741,181.432
2.16449,-5.67094,181.439
2.18428,-5.66512,181.446
2.16312,-5.66258,181.454
2.1832,-5.65787,181.462
2.16355,-5.6657,181.456
2.14383,-5.66104,181.467
2.12415,-5.65623,181.478
2.1439,-5.66333,181.468
2.16515,-5.66889,181.46
2.1847,-5.66348,181.467
2.2043,-5.65812,181.475
2.22431,-5.65428,181.482
2.20284,-5.65626,181.478
2.22065,-5.66776,181.468
2.24071,-5.67685,181.46
2.26036,-5.68676,181.452
2.27747,-5.69927,181.441
2.29786,-5.6991,181.448
2.27646,-5.69974,181.443
2.26427,-5.68315,181.452
2.24334,-5.67894,181.459
2.22713,-5.69171,181.451
2.209,-5.68168,181.445
2.19435,-5.66925,181.435
2.17619,-5.66166,181.426
2.1638,-5.64499,181.434
2.17845,-5.65894,181.442
2.16587,-5.64187,181.448
2.17704,-5.66084,181.44
2.17549,-5.64145,181.43
2.17478,-5.66341,181.423
2.17478,-5.68415,181.432
2.1672,-5.66475,181.438
2.16811,-5.68546,181.448
2.16717,-5.70618,181.458
2.16882,-5.68732,181.447
2.15611,-5.67404,181.437
2.16507,-5.67949,181.417
2.17719,-5.69405,181.403
2.15836,-5.69494,181.394
2.17955,-5.69072,181.4
2.15911,-5.69491,181.409
2.13949,-5.70245,181.418
2.15202,-5.68628,181.425
2.16504,-5.6708,181.433
2.18265,-5.66282,181.421
2.1952,-5.64731,181.429
2.18525,-5.66729,181.423
2.20393,-5.65833,181.415
2.18719,-5.6721,181.426
2.20103,-5.66,181.415
2.18946,-5.67851,181.409
2.21054,-5.6771,181.4
2.23181,-5.67623,181.391
2.24945,-5.66938,181.379
2.26968,-5.66831,181.389
2.28908,-5.67508,181.399
2.30411,-5.66204,181.407
2.32363,-5.65702,181.416
2.33953,-5.67129,181.406
2.32246,-5.65991,181.416
2.33738,-5.67343,181.426
2.32494,-5.65784,181.436
2.33069,-5.67824,181.425
2.32644,-5.69756,181.414
2.33535,-5.68267,181.426
2.34627,-5.66921,181.438
2.35841,-5.6571,181.45
2.3704,-5.64551,181.462
2.38371,-5.64757,181.443
2.39218,-5.63592,181.457
2.37573,-5.63975,181.473
2.37693,-5.6591,181.458
2.36959,-5.65674,181.438
2.37542,-5.65254,181.416
2.3746,-5.66698,181.434
2.37547,-5.65064,181.445
2.36291,-5.64316,181.43
2.35286,-5.62982,181.442
2.3368,-5.62924,181.428
2.32261,-5.61961,181.44
2.30547,-5.62294,181.427
2.30454,-5.61868,181.448
2.31979,-5.62784,181.431
2.33582,-5.62578,181.444
2.31992,-5.61747,181.456
2.30091,-5.61886,181.446
2.28148,-5.62025,181.436
2.26331,-5.61394,181.448
2.28129,-5.62691,181.438
2.26464,-5.6172,181.449
2.28065,-5.60699,181.457
2.26164,-5.59989,181.45
2.24954,-5.58403,181.457
2.26307,-5.59913,181.467
2.27527,-5.61673,181.456
2.25847,-5.6058,181.449
2.27209,-5.62291,181.44
2.28427,-5.63883,181.449
2.27146,-5.62525,181.439
2.25842,-5.61206,181.428
2.24756,-5.59572,181.439
2.26276,-5.60701,181.45
2.27942,-5.61596,181.46
2.29394,-5.63,181.449
2.27628,-5.6233,181.438
2.29065,-5.63751,181.427
2.30421,-5.65239,181.416
2.29245,-5.63588,181.427
2.30274,-5.65171,181.438
2.31155,-5.67048,181.43
2.30698,-5.6496,181.438
2.30073,-5.66715,181.45
2.28329,-5.67716,181.442
2.26347,-5.6796,181.433
2.28279,-5.68081,181.442
2.30302,-5.67966,181.449
2.31945,-5.66689,181.457
2.33511,-5.65216,181.463
2.31808,-5.66247,181.475
2.32987,-5.64479,181.482
2.31453,-5.65698,181.495
2.30657,-5.67524,181.487
2.3153,-5.65664,181.496
2.30138,-5.67008,181.51
2.31331,-5.65511,181.499
2.32854,-5.64245,181.508
2.34761,-5.6423,181.497
2.3673,-5.63766,181.489
2.3863,-5.62982,181.496
2.36443,-5.62856,181.508
2.34469,-5.63523,181.502
2.36499,-5.63824,181.494
2.34423,-5.6316,181.505
2.3256,-5.62036,181.516
2.34042,-5.63368,181.525
2.34322,-5.65383,181.519
2.33114,-5.66949,181.53
2.32412,-5.68829,181.524
2.33832,-5.67167,181.53
2.35297,-5.65806,181.517
2.33651,-5.66773,181.53
2.32256,-5.68225,181.522
2.30868,-5.697,181.513
2.29473,-5.71183,181.505
2.30722,-5.69524,181.511
2.32411,-5.6836,181.499
2.32997,-5.666,181.485
2.33007,-5.64586,181.493
2.33331,-5.62616,181.5
2.32429,-5.61016,181.489
2.3358,-5.62674,181.498
2.34214,-5.64395,181.511
2.32593,-5.63527,181.5
2.31328,-5.62836,181.485
2.33005,-5.64187,181.473
2.31407,-5.63291,181.484
2.3267,-5.64831,181.468
2.3097,-5.64405,181.457
2.31953,-5.65946,181.471
2.33538,-5.67403,181.458
2.33937,-5.65638,181.466
2.34432,-5.6388,181.472
2.36494,-5.64206,181.48
2.34699,-5.6511,181.492
2.33761,-5.6719,181.483
2.32357,-5.68765,181.494
2.3061,-5.69982,181.505
2.32675,-5.69714,181.51
2.30952,-5.69466,181.523
2.29448,-5.6899,181.538
2.27616,-5.69423,181.527
2.25731,-5.69564,181.539
2.27712,-5.69886,181.524
2.25718,-5.70451,181.517
2.2777,-5.71317,181.505
2.29815,-5.72064,181.512
2.31792,-5.723,181.521
2.32598,-5.71157,181.506
2.32654,-5.69713,181.494
2.33238,-5.72119,181.484
2.32231,-5.70899,181.475
2.3125,-5.69663,181.486
2.32521,-5.71681,181.496
2.31107,-5.70804,181.487
2.29802,-5.69829,181.498
2.28312,-5.69048,181.49
2.26836,-5.68235,181.501
2.25261,-5.67615,181.512
2.27051,-5.69133,181.5
2.28991,-5.7033,181.488
2.27048,-5.71123,181.48
2.25138,-5.72114,181.471
2.27103,-5.73158,181.48
2.27971,-5.75567,181.489
2.27264,-5.74239,181.48
2.27678,-5.76723,181.47
2.27285,-5.7528,181.481
2.26001,-5.74342,181.493
2.28023,-5.75268,181.482
2.26467,-5.74547,181.494
2.28152,-5.76062,181.482
2.29672,-5.77739,181.492
2.31147,-5.79399,181.503
2.2972,-5.79152,181.52
2.30361,-5.80075,181.499
2.29862,-5.81167,181.479
2.30601,-5.80055,181.463
2.294,-5.8154,181.45
2.31369,-5.81387,181.459
2.33442,-5.8136,181.466
2.35561,-5.81355,181.473
2.3413,-5.83053,181.484
2.32808,-5.84863,181.495
2.31168,-5.86312,181.504
2.2933,-5.87142,181.496
2.27647,-5.88471,181.506
2.25816,-5.89112,181.497
2.27179,-5.88067,181.483
2.25652,-5.89494,181.495
2.26606,-5.89182,181.513
2.28285,-5.8943,181.526
2.29657,-5.89615,181.542
2.30393,-5.88582,181.525
2.30105,-5.88828,181.502
2.30337,-5.90883,181.516
2.29926,-5.89778,181.501
2.29202,-5.88695,181.487
2.31169,-5.89731,181.473
2.32717,-5.91701,181.478
2.34428,-5.92271,181.46
2.36431,-5.93422,181.448
2.37501,-5.95818,181.453
2.38741,-5.98077,181.458
2.38375,-5.98933,181.436
2.39137,-5.97635,181.424
2.37627,-5.98692,181.41
2.37605,-6.01181,181.42
2.37494,-6.03652,181.431
2.39382,-6.04477,181.441
2.39742,-6.05219,181.462
2.37974,-6.05801,181.45
2.36273,-6.06664,181.438
2.34612,-6.07564,181.425
2.35864,-6.06463,181.414
2.34806,-6.08595,181.425
2.35392,-6.10998,181.434
2.36561,-6.10495,181.449
2.35893,-6.09058,181.441
2.37062,-6.10014,181.458
2.38251,-6.11788,181.47
2.39624,-6.11625,181.451
2.38474,-6.12191,181.433
2.39567,-6.12322,181.451
2.38829,-6.13015,181.43
2.4002,-6.15111,181.438
2.39544,-6.15985,181.417
2.3829,-6.14866,181.409
2.39686,-6.16877,181.415
2.39529,-6.16595,181.436
2.39774,-6.17319,181.413
2.39842,-6.17593,181.435
2.39768,-6.20003,181.445
2.3796,-6.20077,181.46
2.36637,-6.18936,181.452
2.37782,-6.21151,181.457
2.3618,-6.20183,181.451
2.37096,-6.18879,181.439
2.37239,-6.21425,181.444
2.37928,-6.23842,181.449
2.37907,-6.25919,181.435
2.39855,-6.25476,181.439
2.38197,-6.27184,181.448
2.39959,-6.26505,181.438
2.38193,-6.27779,181.45
2.36716,-6.28895,181.467
2.35765,-6.28918,181.488
2.35875,-6.28356,181.509
2.35105,-6.28568,181.531
2.336,-6.29293,181.517
2.35645,-6.29032,181.521
2.33825,-6.30321,181.532
2.31625,-6.30627,181.528
2.33555,-6.29887,181.52
2.31384,-6.29836,181.516
2.29399,-6.30071,181.529
2.31436,-6.30687,181.535
2.29348,-6.31049,181.529
2.31084,-6.30155,181.536
2.30132,-6.32185,181.528
2.31607,-6.3385,181.518
2.33618,-6.34386,181.507
2.35472,-6.3552,181.513
2.37581,-6.36165,181.516
2.35445,-6.36671,181.525
2.37445,-6.3701,181.512
2.39351,-6.37712,181.499
2.40675,-6.39458,181.505
2.42517,-6.40631,181.51
2.4421,-6.40951,181.492
2.42499,-6.42228,181.483
2.41086,-6.41937,181.5
2.41644,-6.44069,181.489
2.42551,-6.46103,181.495
2.43529,-6.48166,181.501
2.45356,-6.49239,181.507
2.46665,-6.51042,181.513
2.45136,-6.50105,181.526
2.4666,-6.51281,181.51
2.46691,-6.49535,181.499
2.46321,-6.51501,181.485
2.45682,-6.4993,181.474
2.4494,-6.48528,181.461
2.45381,-6.48007,181.481
2.46532,-6.49652,181.492
2.46171,-6.48587,181.509
2.45058,-6.47151,181.5
2.43907,-6.45715,181.491
2.42771,-6.44236,181.483
2.43425,-6.46099,181.468
2.41742,-6.45327,181.481
2.41059,-6.43801,181.493
2.4068,-6.4197,181.485
2.39575,-6.40417,181.477
2.38344,-6.38961,181.469
2.3996,-6.40212,181.455
2.38752,-6.38728,181.447
2.40256,-6.40137,181.434
2.41293,-6.42101,181.441
2.40363,-6.40416,181.433
2.392,-6.39013,181.445
2.38159,-6.37533,181.457
2.38267,-6.35601,181.449
2.38743,-6.3386,181.46
2.38922,-6.35998,181.469
2.39155,-6.37832,181.455
2.38514,-6.3683,181.474
2.38298,-6.38844,181.486
2.38548,-6.39981,181.466
2.38548,-6.42052,181.477
2.37072,-6.43431,181.468
2.35542,-6.44853,181.461
2.33941,-6.46241,181.454
2.32919,-6.4811,181.465
2.31811,-6.49932,181.475
2.30079,-6.5118,181.47
2.3192,-6.50202,181.477
2.33839,-6.49351,181.483
2.35875,-6.48756,181.49
2.34194,-6.49964,181.502
2.35842,-6.48762,181.492
2.34203,-6.49984,181.505
2.36343,-6.50082,181.512
2.34248,-6.50266,181.523
2.36284,-6.50396,181.512
2.34274,-6.50318,181.525
2.32157,-6.50519,181.536
2.30297,-6.4963,181.53
2.32412,-6.50038,181.535
2.34173,-6.51174,181.542
2.32351,-6.50066,181.538
2.31269,-6.48249,181.533
2.31281,-6.50353,181.541
2.30561,-6.52308,181.55
2.29538,-6.54109,181.56
2.28074,-6.55668,181.568
2.26272,-6.56462,181.561
2.2806,-6.55219,181.553
2.29852,-6.54133,181.543
2.31639,-6.52912,181.535
2.33675,-6.52232,181.54
2.35369,-6.50905,181.532
2.34103,-6.52619,181.526
2.32899,-6.54444,181.534
2.31393,-6.53164,181.545
2.29843,-6.51858,181.555
2.31731,-6.52917,181.559
2.33619,-6.5396,181.563
2.31662,-6.53302,181.574
2.2951,-6.53502,181.583
2.31613,-6.53128,181.574
2.33705,-6.52711,181.564
2.3175,-6.51934,181.558
2.33617,-6.52683,181.564
2.35372,-6.53433,181.573
2.35778,-6.52235,181.554
2.3749,-6.53082,181.562
2.39382,-6.5381,181.568
2.41413,-6.53416,181.558
2.4307,-6.54482,181.565
2.4505,-6.55043,181.569
2.43248,-6.53859,181.563
2.45326,-6.53801,181.553
2.46869,-6.55073,181.559
2.45258,-6.53595,181.553
2.47125,-6.54459,181.557
2.45245,-6.53438,181.568
2.43106,-6.52964,181.578
2.45157,-6.53266,181.568
2.46926,-6.54303,181.573
2.48188,-6.55847,181.578
2.46431,-6.54456,181.574
2.48091,-6.55623,181.579
2.49824,-6.56672,181.583
2.47947,-6.55426,181.578
2.48466,-6.57286,181.584
2.48343,-6.54976,181.577
2.46622,-6.53557,181.57
2.48331,-6.52195,181.576
2.4722,-6.53813,181.584
2.45721,-6.55138,181.594
2.43767,-6.55909,181.589
2.45134,-6.54181,181.579
2.46914,-6.52904,181.585
2.45685,-6.5447,181.594
2.44086,-6.55553,181.586
2.42675,-6.56973,181.597
2.44311,-6.5543,181.589
2.42381,-6.5549,181.581
2.44083,-6.55787,181.593
2.44823,-6.5402,181.607
2.45105,-6.55731,181.617
2.45791,-6.57309,181.626
2.46313,-6.58947,181.634
2.45107,-6.56923,181.627
2.43223,-6.55878,181.64
2.41351,-6.54716,181.652
2.39788,-6.53032,181.664
2.41071,-6.54281,181.669
2.41313,-6.55859,181.659
2.41539,-6.53338,181.652
2.4071,-6.54911,181.658
2.39726,-6.56323,181.668
2.38461,-6.57564,181.677
2.36972,-6.58407,181.667
2.38541,-6.56591,181.673
2.37318,-6.57924,181.68
2.35778,-6.58746,181.671
2.35458,-6.56416,181.659
2.36385,-6.57735,181.668
2.36818,-6.59259,181.676
2.3603,-6.57092,181.689
2.36544,-6.58561,181.678
2.35038,-6.56928,181.692
2.33106,-6.56254,181.706
2.31252,-6.55045,181.718
2.2946,-6.53787,181.731
2.28255,-6.5197,181.745
2.28662,-6.5004,181.76
2.26673,-6.49412,181.752
2.28132,-6.50353,181.759
2.3024,-6.49663,181.75
2.32308,-6.49809,181.754
2.34396,-6.4991,181.757
2.36376,-6.49215,181.745
2.38442,-6.49475,181.748
2.40457,-6.49249,181.736
2.38499,-6.48011,181.732
2.36571,-6.4717,181.744
2.34773,-6.46022,181.756
2.33071,-6.44692,181.767
2.34738,-6.45801,181.771
2.33088,-6.44135,181.766
2.35141,-6.4445,181.757
2.37043,-6.4517,181.761
2.39067,-6.45431,181.767
2.37143,-6.45966,181.778
2.35379,-6.4496,181.768
2.3696,-6.43945,181.753
2.36254,-6.42221,181.74
2.37526,-6.40521,181.73
2.38003,-6.38468,181.721
2.37124,-6.40265,181.732
2.38744,-6.40035,181.746
2.37014,-6.41106,181.758
2.34829,-6.40811,181.755
2.3295,-6.39588,181.753
2.34576,-6.40881,181.757
2.32599,-6.39873,181.754
2.34601,-6.40562,181.759
2.35902,-6.42122,181.766
2.34388,-6.40801,181.779
2.32954,-6.39151,181.775
2.33045,-6.36982,181.768
2.34398,-6.35317,181.759
2.36517,-6.35274,181.765
2.38334,-6.35615,181.776
2.40475,-6.35507,181.781
2.42599,-6.35233,181.786
2.44698,-6.34854,181.791
2.42659,-6.35191,181.784
2.42482,-6.34924,181.762
2.40735,-6.33986,181.754
2.38635,-6.33593,181.749
2.40528,-6.34517,181.755
2.38748,-6.33494,181.748
2.40911,-6.33421,181.739
2.4303,-6.33903,181.742
2.44908,-6.33074,181.731
2.43178,-6.34316,181.741
2.41726,-6.35891,181.75
2.42279,-6.3388,181.742
2.41943,-6.31927,181.752
2.40304,-6.30515,181.748
2.42108,-6.31394,181.736
2.44235,-6.31681,181.727
2.42242,-6.30815,181.724
2.4052,-6.29629,181.717
2.38477,-6.29523,181.729
2.40361,-6.30564,181.732
2.38727,-6.29391,181.744
2.40451,-6.2804,181.736
2.42111,-6.26724,181.726
2.41172,-6.24916,181.737
2.43163,-6.24832,181.724
2.41333,-6.25856,181.718
2.39728,-6.27166,181.713
2.38188,-6.2853,181.706
2.39593,-6.26806,181.699
2.37843,-6.26366,181.687
2.35975,-6.25402,181.679
2.36382,-6.23664,181.664
2.34373,-6.23249,181.656
2.36365,-6.2299,181.663
2.38439,-6.22859,181.668
2.36653,-6.21447,181.664
2.35329,-6.19557,181.66
2.35015,-6.17308,181.653
2.36306,-6.15491,181.645
2.37354,-6.13545,181.635
2.35422,-6.12584,181.628
2.35481,-6.14446,181.636
2.36919,-6.1291,181.645
2.38527,-6.11491,181.653
2.37786,-6.13225,181.662
2.39539,-6.12004,181.669
2.38604,-6.13654,181.678
2.40329,-6.12459,181.685
2.38694,-6.13627,181.695
2.36741,-6.13428,181.684
2.36951,-6.15038,181.696
2.36526,-6.13079,181.71
2.35111,-6.11232,181.705
2.33409,-6.09983,181.718
2.31646,-6.087,181.711
2.33605,-6.08866,181.719
2.31452,-6.08593,181.729
2.33459,-6.08483,181.717
2.35333,-6.07502,181.706
2.33405,-6.07993,181.718
2.35531,-6.08359,181.723
2.37482,-6.07594,181.712
2.39661,-6.07682,181.717
2.37955,-6.08682,181.729
2.36602,-6.10146,181.739
2.37456,-6.08349,181.75
2.36187,-6.06634,181.745
2.38324,-6.06303,181.735
2.40455,-6.06412,181.742
2.38596,-6.07182,181.752
2.36592,-6.0691,181.746
2.35055,-6.07856,181.76
2.36756,-6.06782,181.748
2.38523,-6.05844,181.734
2.40624,-6.05258,181.725
2.38848,-6.04574,181.716
2.40692,-6.0374,181.703
2.42798,-6.04027,181.709
2.40711,-6.0364,181.705
2.39011,-6.04583,181.717
2.40949,-6.03587,181.709
2.39095,-6.04584,181.719
2.40543,-6.03062,181.709
2.38955,-6.04326,181.72
2.37222,-6.054,181.732
2.35071,-6.05215,181.728
2.32948,-6.05643,181.737
2.30924,-6.05925,181.75
2.28771,-6.06067,181.759
2.26753,-6.0617,181.772
2.28739,-6.06429,181.761
2.26635,-6.06774,181.757
2.24522,-6.0694,181.753
2.2627,-6.07969,181.762
2.2417,-6.08299,181.772
2.26153,-6.07959,181.761
2.28293,-6.07689,181.753
2.26337,-6.08146,181.766
2.24367,-6.0847,181.779
2.22395,-6.0838,181.793
2.24516,-6.0858,181.784
